#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 791: Stevens Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stevens Pass (791) 
# Washington  SNOTEL Site - 3940 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
1994-10-27,0.0,,10.1,32.9
1994-10-28,0.8,,12.0,30.6
1994-10-29,1.3,,12.9,29.1
1994-10-30,1.2,,13.0,28.8
1994-10-31,1.7,,13.7,30.4
1994-11-01,4.9,,17.4,28.0
1994-11-02,6.3,,19.2,25.2
1994-11-03,6.1,,19.2,23.5
1994-11-04,6.2,,19.4,24.1
1994-11-05,7.1,,20.4,17.4
1994-11-06,7.1,,20.4,22.3
1994-11-07,7.8,,21.4,26.8
1994-11-08,8.2,,21.8,29.7
1994-11-09,8.9,,22.4,27.3
1994-11-10,8.9,,22.6,29.3
1994-11-11,8.9,,22.7,27.0
1994-11-12,9.0,,22.8,26.4
1994-11-13,9.0,,23.0,25.7
1994-11-14,9.2,,23.2,28.8
1994-11-15,9.3,,23.3,29.5
1994-11-16,9.7,,23.7,28.2
1994-11-17,10.3,,24.6,21.2
1994-11-18,10.3,,24.6,12.7
1994-11-19,10.3,,24.7,21.2
1994-11-20,11.9,,26.3,25.9
1994-11-21,12.2,,26.6,19.8
1994-11-22,12.2,,26.6,14.5
1994-11-23,12.4,,26.8,17.1
1994-11-24,12.9,,27.2,17.1
1994-11-25,13.2,,27.4,26.8
1994-11-26,13.3,,27.6,23.2
1994-11-27,13.5,,27.7,23.4
1994-11-28,14.6,,28.7,25.3
1994-11-29,15.3,,29.4,25.2
1994-11-30,16.5,,31.1,35.2
1994-12-01,18.3,,34.9,27.3
1994-12-02,19.1,,35.8,25.2
1994-12-03,19.4,,36.3,12.0
1994-12-04,19.4,,36.3,5.7
1994-12-05,19.4,,36.3,7.0
1994-12-06,19.4,,36.3,8.4
1994-12-07,19.5,,36.5,12.9
1994-12-08,19.7,,36.6,21.6
1994-12-09,21.0,,38.1,25.2
1994-12-10,21.0,,38.1,20.1
1994-12-11,21.2,,38.2,20.5
1994-12-12,21.2,,38.2,23.4
1994-12-13,21.3,,38.3,16.3
1994-12-14,21.4,,38.4,18.5
1994-12-15,21.6,,38.6,19.0
1994-12-16,22.3,,39.2,20.3
1994-12-17,23.9,,40.6,30.0
1994-12-18,25.4,,42.4,32.0
1994-12-19,25.8,,43.4,29.1
1994-12-20,27.6,,44.5,31.1
1994-12-21,28.2,,46.2,30.7
1994-12-22,28.3,,46.6,28.8
1994-12-23,28.3,,46.6,29.3
1994-12-24,28.3,,46.6,27.9
1994-12-25,28.3,,46.7,27.5
1994-12-26,29.0,,47.2,23.7
1994-12-27,31.0,,48.6,31.3
1994-12-28,33.4,,50.7,32.7
1994-12-29,33.0,,50.7,19.6
1994-12-30,33.0,,50.7,19.6
1994-12-31,32.7,,50.7,16.2
1995-01-01,32.5,,50.7,15.6
1995-01-02,32.3,,50.7,11.3
1995-01-03,32.2,,50.7,19.4
1995-01-04,32.2,,50.7,15.1
1995-01-05,32.2,,50.7,13.3
1995-01-06,32.2,,50.7,15.4
1995-01-07,32.2,,50.7,12.4
1995-01-08,32.2,,50.7,20.5
1995-01-09,32.6,,51.1,23.5
1995-01-10,33.0,,51.1,30.2
1995-01-11,33.1,,52.5,32.0
1995-01-12,33.1,,52.7,30.0
1995-01-13,33.1,,52.7,30.0
1995-01-14,33.2,,52.9,27.1
1995-01-15,33.3,,53.0,28.0
1995-01-16,33.3,,53.9,28.8
1995-01-17,33.3,,53.9,26.2
1995-01-18,33.0,,54.0,24.6
1995-01-19,33.4,,54.4,23.9
1995-01-20,33.4,,54.4,26.4
1995-01-21,33.4,,54.4,28.8
1995-01-22,33.4,,54.4,21.0
1995-01-23,33.4,,54.4,25.7
1995-01-24,33.4,,54.4,27.3
1995-01-25,33.4,,54.4,27.3
1995-01-26,33.4,,54.4,27.9
1995-01-27,33.4,,54.4,25.0
1995-01-28,33.4,,54.4,23.5
1995-01-29,34.0,,55.6,28.8
1995-01-30,34.8,,56.4,32.5
1995-01-31,36.4,,58.2,33.8
1995-02-01,40.0,,61.8,38.1
1995-02-02,37.1,,62.4,32.4
1995-02-03,35.7,,62.5,32.0
1995-02-04,35.5,,62.6,35.2
1995-02-05,35.4,,62.6,34.3
1995-02-06,35.2,,62.6,36.1
1995-02-07,35.2,,62.8,33.4
1995-02-08,35.2,,62.8,31.5
1995-02-09,35.2,,62.8,30.0
1995-02-10,35.2,,62.8,28.9
1995-02-11,35.2,,62.8,29.8
1995-02-12,35.4,,63.0,19.2
1995-02-13,36.0,,63.6,8.6
1995-02-14,36.8,,64.2,0.0
1995-02-15,36.8,,64.2,9.7
1995-02-16,36.8,,64.2,26.2
1995-02-17,37.1,,64.5,30.2
1995-02-18,37.9,,65.1,31.3
1995-02-19,41.3,,68.8,38.7
1995-02-20,43.1,,71.7,42.1
1995-02-21,42.2,,71.9,37.9
1995-02-22,42.0,,72.0,29.7
1995-02-23,41.8,,72.1,34.7
1995-02-24,41.7,,72.2,35.6
1995-02-25,41.3,,72.4,33.4
1995-02-26,41.3,,72.4,29.3
1995-02-27,41.3,,72.6,22.5
1995-02-28,41.3,,72.6,21.9
1995-03-01,41.3,,72.6,20.8
1995-03-02,41.3,,72.6,23.7
1995-03-03,41.3,,72.6,17.4
1995-03-04,41.3,,72.6,27.3
1995-03-05,41.6,,72.9,23.2
1995-03-06,41.7,,73.0,22.6
1995-03-07,41.7,,73.0,23.2
1995-03-08,41.7,,73.0,27.3
1995-03-09,42.1,,73.4,28.0
1995-03-10,43.1,,74.4,31.3
1995-03-11,43.5,,74.8,32.4
1995-03-12,44.1,,75.4,32.0
1995-03-13,44.2,,75.5,29.8
1995-03-14,44.5,,75.8,32.0
1995-03-15,44.9,,76.2,29.8
1995-03-16,45.0,,76.4,29.1
1995-03-17,45.1,,76.4,27.9
1995-03-18,45.1,,76.4,34.5
1995-03-19,45.7,,77.0,32.0
1995-03-20,46.0,,77.3,30.4
1995-03-21,46.5,,77.8,28.0
1995-03-22,46.7,,78.0,22.5
1995-03-23,46.9,,78.2,29.7
1995-03-24,47.4,,78.6,25.5
1995-03-25,47.7,,78.9,20.3
1995-03-26,47.0,,79.1,19.2
1995-03-27,46.5,,79.1,26.8
1995-03-28,46.0,,79.1,29.7
1995-03-29,44.0,,79.1,29.8
1995-03-30,43.5,,79.1,33.8
1995-03-31,42.1,,79.1,33.4
1995-04-01,39.5,,79.1,34.2
1995-04-02,39.4,,79.2,31.1
1995-04-03,39.1,,79.4,32.4
1995-04-04,38.4,,79.4,36.5
1995-04-05,38.5,,79.5,25.0
1995-04-06,38.7,,79.7,29.3
1995-04-07,38.7,,79.7,35.1
1995-04-08,39.0,,80.1,30.6
1995-04-09,39.2,,80.3,28.6
1995-04-10,39.3,,80.4,28.4
1995-04-11,39.5,,80.7,30.2
1995-04-12,39.7,,80.9,28.8
1995-04-13,39.9,,81.1,29.8
1995-04-14,40.3,,82.4,25.2
1995-04-15,40.9,,82.7,24.6
1995-04-16,40.9,,82.7,22.6
1995-04-17,40.9,,82.7,27.5
1995-04-18,41.0,,82.8,28.4
1995-04-19,41.1,,82.9,26.8
1995-04-20,41.1,,82.9,27.5
1995-04-21,41.1,,82.9,30.6
1995-04-22,41.1,,82.9,29.1
1995-04-23,41.2,,83.0,34.2
1995-04-24,41.2,,83.0,34.7
1995-04-25,40.4,,83.0,32.7
1995-04-26,39.8,,83.0,34.5
1995-04-27,38.7,,83.0,36.7
1995-04-28,38.0,,83.0,33.4
1995-04-29,37.2,,83.0,38.5
1995-04-30,35.8,,83.0,31.3
1995-05-01,35.2,,83.0,35.6
1995-05-02,34.4,,83.0,34.3
1995-05-03,35.6,,83.2,32.5
1995-05-04,35.5,,83.2,30.6
1995-05-05,35.0,,83.2,35.2
1995-05-06,34.1,,83.2,34.9
1995-05-07,33.6,,83.2,37.4
1995-05-08,33.0,,83.3,37.6
1995-05-09,31.8,,83.4,36.9
1995-05-10,31.4,,83.5,35.2
1995-05-11,29.2,,83.6,34.3
1995-05-12,28.3,,83.9,31.3
1995-05-13,27.4,,84.0,34.0
1995-05-14,27.4,,84.0,37.8
1995-05-15,26.3,,84.0,40.5
1995-05-16,24.7,,84.0,39.9
1995-05-17,23.0,,84.0,38.8
1995-05-18,22.0,,84.0,34.3
1995-05-19,21.0,,84.0,34.2
1995-05-20,20.5,,84.0,36.3
1995-05-21,19.2,,84.0,37.6
1995-05-22,16.9,,84.0,39.2
1995-05-23,15.7,,84.0,39.7
1995-05-24,14.7,,84.0,39.7
1995-05-25,13.6,,84.0,39.9
1995-05-26,12.7,,84.0,39.4
1995-05-27,10.7,,84.0,42.1
1995-05-28,8.8,,84.0,42.1
1995-05-29,6.7,,84.0,44.4
1995-05-30,4.5,,84.0,43.3
1995-05-31,2.0,,84.0,40.1
1995-06-01,0.0,,84.0,40.6
1995-06-02,0.0,,84.0,41.9
1995-06-03,0.0,,84.0,38.8
1995-06-04,0.0,,84.0,43.5
1995-06-05,0.0,,84.0,38.7
1995-06-06,0.0,,84.0,32.0
1995-06-07,0.0,,84.0,36.0
1995-06-08,0.0,,84.0,41.7
1995-06-09,0.0,,84.0,42.8
1995-06-10,0.0,,84.0,43.9
1995-06-11,0.0,,84.5,39.2
1995-06-12,0.0,,84.6,36.3
1995-06-13,0.0,,84.8,38.8
1995-06-14,0.0,,85.0,40.8
1995-06-15,0.0,,85.3,41.0
1995-06-16,0.0,,85.4,44.1
1995-06-17,0.0,,85.5,41.9
1995-06-18,0.0,,85.6,39.9
1995-06-19,0.0,,85.9,38.5
1995-06-20,0.0,,86.1,39.9
1995-06-21,0.0,,86.6,41.5
1995-06-22,0.0,,86.7,42.8
1995-06-23,0.0,,86.7,46.6
1995-06-24,0.0,,86.7,51.3
1995-06-25,0.0,,86.7,44.6
1995-06-26,0.0,,86.7,43.0
1995-06-27,0.0,,86.7,43.5
1995-06-28,0.0,,86.7,49.5
1995-06-29,0.0,,86.7,52.7
1995-06-30,0.0,,86.7,53.8
1995-07-01,0.0,,86.7,56.8
1995-07-02,0.0,,86.7,54.7
1995-07-03,0.0,,87.3,46.2
1995-07-04,0.0,,87.8,46.6
1995-07-05,0.0,,88.1,45.1
1995-07-06,0.0,,88.1,48.4
1995-07-07,0.0,,88.3,48.0
1995-07-08,0.0,,88.9,52.2
1995-07-09,0.0,,89.2,54.0
1995-07-10,0.0,,89.5,45.0
1995-07-11,0.0,,89.5,41.5
1995-07-12,0.0,,89.5,40.6
1995-07-13,0.0,,89.5,43.0
1995-07-14,0.0,,89.5,46.4
1995-07-15,0.0,,89.5,49.3
1995-07-16,0.0,,89.5,49.3
1995-07-17,0.0,,89.5,55.8
1995-07-18,0.0,,89.5,58.6
1995-07-19,0.0,,89.5,57.6
1995-07-20,0.0,,89.5,56.5
1995-07-21,0.0,,89.5,51.1
1995-07-22,0.0,,89.5,50.0
1995-07-23,0.0,,89.5,49.8
1995-07-24,0.0,,89.5,49.3
1995-07-25,0.0,,89.5,50.2
1995-07-26,0.0,,89.5,54.3
1995-07-27,0.0,,89.5,46.8
1995-07-28,0.0,,89.5,43.9
1995-07-29,0.0,,89.5,44.8
1995-07-30,0.0,,89.5,40.5
1995-07-31,0.0,,89.5,44.4
1995-08-01,0.0,,90.7,48.0
1995-08-02,0.0,,90.7,50.9
1995-08-03,0.0,,90.7,52.2
1995-08-04,0.0,,90.7,50.0
1995-08-05,0.0,,90.7,49.3
1995-08-06,0.0,,90.7,47.8
1995-08-07,0.0,,91.3,46.4
1995-08-08,0.0,,92.2,43.0
1995-08-09,0.0,,92.4,37.9
1995-08-10,0.0,,92.5,48.4
1995-08-11,0.0,,92.6,46.6
1995-08-12,0.0,,92.8,44.4
1995-08-13,0.0,,93.1,39.9
1995-08-14,0.0,,93.1,41.7
1995-08-15,0.0,,93.8,45.9
1995-08-16,0.0,,93.8,41.0
1995-08-17,0.0,,93.9,41.7
1995-08-18,0.0,,94.5,40.8
1995-08-19,0.0,,94.5,45.5
1995-08-20,0.0,,94.5,44.2
1995-08-21,0.0,,94.5,50.2
1995-08-22,0.0,,94.5,46.8
1995-08-23,0.0,,94.5,48.9
1995-08-24,0.0,,94.5,41.5
1995-08-25,0.0,,94.5,38.5
1995-08-26,0.0,,94.5,43.3
1995-08-27,0.0,,94.5,39.4
1995-08-28,0.0,,94.5,43.0
1995-08-29,0.0,,94.6,46.2
1995-08-30,0.0,,94.6,38.3
1995-08-31,0.0,,94.6,44.2
1995-09-01,0.0,,94.6,50.7
1995-09-02,0.0,,94.6,53.8
1995-09-03,0.0,,94.6,52.9
1995-09-04,0.0,,94.6,53.4
1995-09-05,0.0,,94.6,46.0
1995-09-06,0.0,,94.6,40.3
1995-09-07,0.0,,94.6,46.4
1995-09-08,0.0,,94.8,48.6
1995-09-09,0.0,,94.8,49.5
1995-09-10,0.0,,94.8,50.4
1995-09-11,0.0,,94.8,47.8
1995-09-12,0.0,,94.8,45.3
1995-09-13,0.0,,94.8,46.9
1995-09-14,0.0,,94.8,53.6
1995-09-15,0.0,,94.8,52.5
1995-09-16,0.0,,94.8,52.2
1995-09-17,0.0,,94.8,52.2
1995-09-18,0.0,,94.8,47.5
1995-09-19,0.0,,94.8,47.7
1995-09-20,0.0,,94.8,45.0
1995-09-21,0.0,,94.8,42.4
1995-09-22,0.0,,94.8,40.3
1995-09-23,0.0,,94.8,43.7
1995-09-24,0.0,,94.8,46.9
1995-09-25,0.0,,94.8,46.4
1995-09-26,0.0,,94.8,42.8
1995-09-27,0.0,,94.8,43.9
1995-09-28,0.0,,95.1,44.4
1995-09-29,0.0,,95.6,40.6
1995-09-30,0.0,,95.9,42.3
1995-10-01,0.0,,0.0,35.6
1995-10-02,0.0,,0.4,37.9
1995-10-03,0.0,,1.5,42.4
1995-10-04,0.0,,3.1,36.1
1995-10-05,0.0,,3.2,34.9
1995-10-06,0.0,,3.3,38.1
1995-10-07,0.0,,3.6,34.3
1995-10-08,0.0,,3.6,35.8
1995-10-09,0.0,,4.0,37.0
1995-10-10,0.0,,4.6,40.1
1995-10-11,0.0,,8.2,34.5
1995-10-12,0.0,,9.0,32.5
1995-10-13,0.0,,9.7,31.1
1995-10-14,0.0,,9.8,38.1
1995-10-15,0.0,,9.9,45.0
1995-10-16,0.0,,10.1,41.9
1995-10-17,0.0,,11.3,38.1
1995-10-18,0.0,,12.4,34.3
1995-10-19,0.0,,12.8,30.9
1995-10-20,0.0,,13.0,35.4
1995-10-21,0.0,,13.4,34.3
1995-10-22,0.0,,13.7,30.0
1995-10-23,0.0,,13.7,31.1
1995-10-24,0.0,,14.0,35.4
1995-10-25,0.0,,14.1,32.9
1995-10-26,0.0,,16.5,37.2
1995-10-27,0.0,,17.7,31.8
1995-10-28,0.0,,17.8,28.6
1995-10-29,0.0,,17.8,25.3
1995-10-30,0.0,,17.8,25.3
1995-10-31,0.0,,17.8,22.3
1995-11-01,0.0,,17.8,20.3
1995-11-02,0.0,,17.8,21.9
1995-11-03,0.0,,17.8,25.5
1995-11-04,0.0,,17.8,28.8
1995-11-05,1.0,,18.2,29.5
1995-11-06,2.1,,19.2,27.3
1995-11-07,2.5,,19.8,26.8
1995-11-08,5.2,,24.5,43.9
1995-11-09,3.9,,27.9,27.9
1995-11-10,4.1,,28.4,26.4
1995-11-11,5.6,,29.6,28.0
1995-11-12,5.3,,32.0,32.4
1995-11-13,5.2,,32.1,31.8
1995-11-14,5.1,,33.5,45.0
1995-11-15,4.7,,33.6,38.7
1995-11-16,4.2,,34.0,34.7
1995-11-17,4.1,,34.0,36.1
1995-11-18,4.0,,34.4,40.6
1995-11-19,3.7,,35.0,31.6
1995-11-20,3.6,,35.1,35.4
1995-11-21,3.7,,35.1,31.8
1995-11-22,3.7,,35.1,36.5
1995-11-23,3.5,,35.6,38.8
1995-11-24,3.0,,36.8,38.3
1995-11-25,2.8,,38.8,37.0
1995-11-26,3.2,,40.0,31.6
1995-11-27,3.8,,40.8,30.2
1995-11-28,5.3,,42.6,35.1
1995-11-29,4.7,,48.1,42.4
1995-11-30,3.4,,52.9,34.3
1995-12-01,4.4,,54.1,31.1
1995-12-02,5.4,,55.2,28.4
1995-12-03,5.9,,55.8,23.5
1995-12-04,6.1,,56.0,29.1
1995-12-05,7.0,,56.3,20.8
1995-12-06,7.4,,56.7,11.7
1995-12-07,8.0,,57.3,15.3
1995-12-08,8.1,,57.4,10.6
1995-12-09,8.1,,57.9,5.7
1995-12-10,9.1,,58.1,9.5
1995-12-11,9.1,,58.1,15.3
1995-12-12,9.5,,59.4,29.1
1995-12-13,9.7,,61.2,33.4
1995-12-14,9.9,,61.7,30.7
1995-12-15,10.7,,62.1,29.1
1995-12-16,11.4,,62.8,29.5
1995-12-17,11.4,,62.8,23.4
1995-12-18,11.6,,63.0,26.1
1995-12-19,11.6,,63.0,25.5
1995-12-20,11.6,,63.0,26.1
1995-12-21,11.6,,63.0,21.9
1995-12-22,11.6,,63.2,25.9
1995-12-23,11.7,,63.4,22.8
1995-12-24,11.7,,63.7,19.9
1995-12-25,12.3,,64.1,16.5
1995-12-26,12.7,,64.5,14.7
1995-12-27,12.9,,64.7,13.8
1995-12-28,12.9,,64.7,17.4
1995-12-29,12.9,,64.7,18.3
1995-12-30,12.9,,64.7,29.7
1995-12-31,12.9,,65.4,31.3
1996-01-01,13.0,,66.1,31.5
1996-01-02,13.3,,66.3,29.8
1996-01-03,13.6,,67.7,33.4
1996-01-04,14.4,,69.4,
1996-01-05,14.5,,69.6,19.2
1996-01-06,14.8,,70.0,16.7
1996-01-07,15.3,,70.5,25.7
1996-01-08,16.5,,72.7,32.5
1996-01-09,16.4,,72.9,29.7
1996-01-10,16.4,,73.1,31.1
1996-01-11,16.6,,73.5,32.5
1996-01-12,16.9,,73.6,32.9
1996-01-13,17.0,,73.7,28.9
1996-01-14,16.7,,74.1,34.5
1996-01-15,17.1,,75.2,37.6
1996-01-16,18.1,,77.4,31.1
1996-01-17,18.3,,77.9,19.4
1996-01-18,18.7,,78.3,14.4
1996-01-19,18.7,,79.4,16.0
1996-01-20,18.9,,79.6,23.4
1996-01-21,19.8,,80.5,25.9
1996-01-22,19.9,,80.6,21.4
1996-01-23,20.6,,81.4,22.1
1996-01-24,21.3,,82.0,16.9
1996-01-25,21.5,,82.2,18.3
1996-01-26,21.7,,82.4,19.0
1996-01-27,22.4,,83.1,12.6
1996-01-28,22.4,,83.1,13.5
1996-01-29,23.1,,83.8,5.4
1996-01-30,23.1,,83.8,-5.8
1996-01-31,23.1,,83.8,-2.0
1996-02-01,23.1,,83.8,1.9
1996-02-02,23.1,,83.8,-0.9
1996-02-03,23.1,,83.8,1.2
1996-02-04,23.1,,83.8,6.4
1996-02-05,23.4,,84.1,15.3
1996-02-06,26.0,,86.1,34.7
1996-02-07,28.8,,88.8,39.4
1996-02-08,28.9,,92.3,31.1
1996-02-09,30.4,,93.7,31.1
1996-02-10,28.6,,94.6,25.0
1996-02-11,28.6,,94.6,25.5
1996-02-12,28.6,,94.6,30.6
1996-02-13,28.5,,94.6,33.1
1996-02-14,28.4,,94.6,37.0
1996-02-15,28.3,,94.6,34.2
1996-02-16,28.3,,94.6,33.6
1996-02-17,28.3,,94.6,36.9
1996-02-18,28.3,,95.4,32.4
1996-02-19,28.3,,96.2,31.1
1996-02-20,28.6,,96.5,31.1
1996-02-21,28.6,,97.1,26.6
1996-02-22,28.6,,97.2,23.0
1996-02-23,29.7,,98.1,24.3
1996-02-24,30.0,,98.6,17.4
1996-02-25,30.0,,98.6,16.7
1996-02-26,30.0,,98.6,11.7
1996-02-27,30.0,,98.6,9.9
1996-02-28,30.0,,98.6,10.6
1996-02-29,30.0,,98.6,13.8
1996-03-01,30.0,,98.6,19.4
1996-03-02,30.0,,98.6,23.4
1996-03-03,30.0,,98.6,26.8
1996-03-04,31.6,,100.1,29.8
1996-03-05,31.7,,100.7,26.1
1996-03-06,31.7,,100.7,28.6
1996-03-07,32.6,,101.6,27.5
1996-03-08,29.6,,102.2,27.9
1996-03-09,30.0,,102.6,32.7
1996-03-10,30.2,,102.8,35.4
1996-03-11,30.0,,103.1,35.1
1996-03-12,29.7,,103.2,33.3
1996-03-13,29.6,,103.4,29.7
1996-03-14,29.5,,103.4,31.6
1996-03-15,29.5,,103.5,38.7
1996-03-16,29.5,,103.7,27.9
1996-03-17,29.5,,103.8,28.8
1996-03-18,29.5,,103.8,28.0
1996-03-19,29.7,,103.8,32.4
1996-03-20,29.5,,104.0,28.4
1996-03-21,29.5,,104.0,27.0
1996-03-22,29.5,,104.0,30.7
1996-03-23,29.7,,104.4,27.9
1996-03-24,30.0,,104.6,25.2
1996-03-25,30.0,,104.6,19.9
1996-03-26,30.2,,104.6,20.8
1996-03-27,30.2,,104.6,24.8
1996-03-28,30.2,,104.6,27.1
1996-03-29,30.0,,104.6,26.4
1996-03-30,30.4,,105.2,25.0
1996-03-31,30.8,,105.6,24.8
1996-04-01,31.1,,105.9,29.8
1996-04-02,31.5,,106.0,30.7
1996-04-03,31.5,,106.3,20.1
1996-04-04,31.4,,106.3,31.5
1996-04-05,31.3,,106.3,32.7
1996-04-06,31.1,,106.3,38.7
1996-04-07,31.1,,106.7,39.9
1996-04-08,30.1,,106.7,39.4
1996-04-09,28.9,,106.7,40.1
1996-04-10,27.9,,106.7,36.5
1996-04-11,27.3,,106.7,30.9
1996-04-12,27.1,,106.8,29.7
1996-04-13,26.5,,107.0,29.8
1996-04-14,26.3,,107.0,30.9
1996-04-15,26.1,,107.1,36.3
1996-04-16,26.3,,107.2,37.6
1996-04-17,25.7,,108.0,30.4
1996-04-18,25.3,,108.2,28.8
1996-04-19,24.7,,108.4,28.2
1996-04-20,24.7,,108.4,28.8
1996-04-21,24.5,,108.4,27.3
1996-04-22,24.0,,108.4,30.6
1996-04-23,23.9,,108.9,32.7
1996-04-24,24.4,,110.7,31.1
1996-04-25,23.8,,111.8,31.1
1996-04-26,24.2,,112.4,29.7
1996-04-27,25.3,,113.5,28.8
1996-04-28,25.6,,113.7,25.0
1996-04-29,25.9,,113.9,32.5
1996-04-30,25.4,,113.9,33.4
1996-05-01,25.4,,113.9,30.6
1996-05-02,25.3,,114.2,28.4
1996-05-03,25.2,,114.4,27.3
1996-05-04,24.7,,114.4,29.3
1996-05-05,24.6,,114.4,28.0
1996-05-06,24.1,,114.4,28.8
1996-05-07,23.8,,114.4,32.0
1996-05-08,23.8,,114.9,27.3
1996-05-09,23.7,,114.9,24.8
1996-05-10,23.5,,114.9,27.0
1996-05-11,23.0,,114.9,31.3
1996-05-12,22.8,,115.3,37.8
1996-05-13,22.2,,115.6,38.3
1996-05-14,21.1,,116.0,36.9
1996-05-15,20.0,,116.1,36.0
1996-05-16,19.0,,116.2,33.6
1996-05-17,17.9,,116.2,37.0
1996-05-18,16.7,,116.7,32.9
1996-05-19,15.6,,117.0,34.5
1996-05-20,14.7,,117.4,33.1
1996-05-21,13.9,,117.4,30.9
1996-05-22,13.6,,117.6,35.4
1996-05-23,12.8,,117.9,33.3
1996-05-24,11.7,,117.9,36.0
1996-05-25,10.1,,117.9,39.9
1996-05-26,8.5,,117.9,36.0
1996-05-27,6.8,,117.9,38.3
1996-05-28,6.3,,117.9,35.1
1996-05-29,5.6,,118.1,33.6
1996-05-30,5.9,,118.8,33.6
1996-05-31,5.6,,119.0,34.5
1996-06-01,4.7,,119.0,34.7
1996-06-02,3.4,,119.0,43.9
1996-06-03,1.6,,119.0,47.7
1996-06-04,1.6,,119.0,47.5
1996-06-05,0.0,,119.0,39.4
1996-06-06,0.0,,119.0,43.7
1996-06-07,0.0,,119.0,45.3
1996-06-08,0.0,,119.0,41.7
1996-06-09,0.0,,119.0,42.1
1996-06-10,0.0,,119.0,39.4
1996-06-11,0.0,,119.0,40.1
1996-06-12,0.0,,119.0,34.0
1996-06-13,0.0,,119.0,39.2
1996-06-14,0.0,,119.0,40.1
1996-06-15,0.0,,119.0,38.7
1996-06-16,0.0,,119.0,39.4
1996-06-17,0.0,,119.0,36.1
1996-06-18,0.0,,119.0,31.1
1996-06-19,0.0,,119.3,32.5
1996-06-20,0.0,,119.4,39.2
1996-06-21,0.0,,119.4,41.5
1996-06-22,0.0,,119.4,45.1
1996-06-23,0.0,,119.4,39.7
1996-06-24,0.0,,119.6,38.8
1996-06-25,0.0,,119.8,41.4
1996-06-26,0.0,,119.8,39.6
1996-06-27,0.0,,120.0,44.4
1996-06-28,0.0,,120.1,43.2
1996-06-29,0.0,,120.1,40.1
1996-06-30,0.0,,120.1,43.7
1996-07-01,0.0,,120.1,46.0
1996-07-02,0.0,,120.1,49.1
1996-07-03,0.0,,120.1,49.5
1996-07-04,0.0,,120.1,47.1
1996-07-05,0.0,,120.1,37.4
1996-07-06,0.0,,120.1,40.1
1996-07-07,0.0,,120.1,46.9
1996-07-08,0.0,,120.1,55.9
1996-07-09,0.0,,120.1,48.6
1996-07-10,0.0,,120.1,39.6
1996-07-11,0.0,,120.1,45.1
1996-07-12,0.0,,120.1,54.3
1996-07-13,0.0,,120.1,54.0
1996-07-14,0.0,,120.1,61.5
1996-07-15,0.0,,120.1,57.2
1996-07-16,0.0,,120.1,51.8
1996-07-17,0.0,,120.1,46.2
1996-07-18,0.0,,120.2,39.2
1996-07-19,0.0,,120.6,37.9
