#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 679: Paradise, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Paradise (679) 
# Washington  SNOTEL Site - 5150 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:36 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
1993-01-03,31.9,,36.9,14.4
1993-01-04,33.5,,38.1,16.7
1993-01-05,33.8,,38.5,12.7
1993-01-06,33.9,,38.5,15.8
1993-01-07,34.0,,38.5,20.7
1993-01-08,34.0,,38.5,15.4
1993-01-09,34.1,,38.6,8.8
1993-01-10,34.2,,38.6,8.1
1993-01-11,34.2,,38.6,8.8
1993-01-12,34.2,,38.6,11.5
1993-01-13,34.4,,38.6,14.5
1993-01-14,34.7,,38.6,18.9
1993-01-15,34.7,,38.6,23.9
1993-01-16,34.9,,38.7,26.1
1993-01-17,34.9,,38.7,20.7
1993-01-18,35.1,,38.7,25.5
1993-01-19,35.1,,38.9,25.0
1993-01-20,36.7,,39.9,31.8
1993-01-21,38.0,,40.7,21.2
1993-01-22,38.4,,40.8,21.0
1993-01-23,38.6,,41.0,11.8
1993-01-24,39.9,,42.1,29.3
1993-01-25,42.1,,46.1,36.5
1993-01-26,42.8,,47.6,35.4
1993-01-27,41.1,,47.7,36.5
1993-01-28,40.7,,47.7,29.1
1993-01-29,41.3,,48.2,24.8
1993-01-30,41.5,,48.2,37.2
1993-01-31,41.7,,48.2,41.7
1993-02-01,41.9,,48.2,31.8
1993-02-02,42.1,,48.2,35.1
1993-02-03,42.2,,48.2,33.4
1993-02-04,42.3,,48.2,41.2
1993-02-05,42.4,,48.2,35.2
1993-02-06,42.6,,48.2,34.0
1993-02-07,42.7,,48.3,32.5
1993-02-08,42.9,,48.3,32.5
1993-02-09,43.0,,48.3,30.7
1993-02-10,43.1,,48.4,26.8
1993-02-11,43.3,,48.5,29.7
1993-02-12,43.4,,48.6,22.8
1993-02-13,43.7,,48.8,25.7
1993-02-14,43.7,,48.8,18.1
1993-02-15,43.8,,49.0,15.3
1993-02-16,43.8,,49.1,5.0
1993-02-17,43.9,,49.1,4.6
1993-02-18,44.2,,49.1,10.2
1993-02-19,44.4,,49.1,14.2
1993-02-20,44.7,,49.3,16.7
1993-02-21,44.8,,49.4,16.2
1993-02-22,44.9,,49.6,15.3
1993-02-23,45.1,,49.7,16.7
1993-02-24,45.1,,49.7,9.0
1993-02-25,45.1,,49.7,10.4
1993-02-26,45.1,,49.7,10.6
1993-02-27,45.1,,49.7,24.4
1993-02-28,45.2,,49.7,33.3
1993-03-01,45.3,,49.7,31.5
1993-03-02,46.1,,50.1,21.7
1993-03-03,46.8,,50.5,31.3
1993-03-04,47.2,,51.0,31.5
1993-03-05,48.9,,52.2,34.5
1993-03-06,48.8,,52.3,33.4
1993-03-07,48.7,,52.3,39.6
1993-03-08,48.6,,52.3,33.4
1993-03-09,48.5,,52.3,31.1
1993-03-10,48.5,,52.3,29.3
1993-03-11,48.5,,52.4,27.9
1993-03-12,48.4,,52.4,27.0
1993-03-13,48.4,,52.4,27.0
1993-03-14,48.6,,52.4,32.2
1993-03-15,50.8,,53.7,31.8
1993-03-16,51.1,,54.2,18.7
1993-03-17,51.5,,54.7,32.7
1993-03-18,52.0,,55.7,34.0
1993-03-19,52.6,,55.7,26.1
1993-03-20,52.6,,56.0,30.6
1993-03-21,52.8,,56.3,28.6
1993-03-22,52.9,,56.3,40.5
1993-03-23,57.4,,58.9,34.3
1993-03-24,54.5,,59.3,22.8
1993-03-25,53.9,,59.4,18.3
1993-03-26,53.8,,59.5,25.0
1993-03-27,53.8,,59.5,27.0
1993-03-28,53.8,,59.5,24.6
1993-03-29,53.9,,59.5,27.3
1993-03-30,54.5,,59.8,24.1
1993-03-31,54.6,,60.0,32.0
1993-04-01,55.1,,60.3,31.3
1993-04-02,55.7,,60.6,29.7
1993-04-03,56.6,,61.5,32.9
1993-04-04,57.0,,62.0,20.8
1993-04-05,57.0,,62.0,25.0
1993-04-06,57.0,,62.1,26.6
1993-04-07,57.7,,62.9,25.2
1993-04-08,57.9,,63.0,37.6
1993-04-09,59.9,,64.2,28.9
1993-04-10,60.0,,64.8,25.3
1993-04-11,60.9,,65.7,24.4
1993-04-12,61.6,,66.4,23.0
1993-04-13,61.6,,66.4,24.1
1993-04-14,62.1,,66.8,19.9
1993-04-15,62.3,,67.0,32.2
1993-04-16,62.3,,67.1,26.4
1993-04-17,62.8,,67.3,31.8
1993-04-18,63.2,,67.8,28.0
1993-04-19,63.5,,68.1,24.1
1993-04-20,63.5,,68.1,34.0
1993-04-21,63.8,,68.4,30.9
1993-04-22,64.3,,68.5,31.5
1993-04-23,64.6,,68.7,29.3
1993-04-24,64.8,,69.2,30.9
1993-04-25,65.2,,69.7,31.6
1993-04-26,66.1,,70.4,27.9
1993-04-27,66.8,,71.0,27.9
1993-04-28,66.9,,71.1,30.0
1993-04-29,67.5,,71.7,34.0
1993-04-30,67.5,,72.5,32.0
1993-05-01,67.7,,72.6,30.2
1993-05-02,67.7,,73.4,29.1
1993-05-03,67.7,,73.4,38.3
1993-05-04,67.7,,73.9,31.1
1993-05-05,67.7,,74.2,30.4
1993-05-06,68.0,,74.3,34.0
1993-05-07,67.7,,74.7,25.7
1993-05-08,67.7,,75.1,29.3
1993-05-09,67.7,,75.3,28.4
1993-05-10,67.7,,75.3,47.3
1993-05-11,67.1,,75.3,64.9
1993-05-12,65.9,,75.3,61.3
1993-05-13,63.4,,75.3,40.6
1993-05-14,61.8,,75.3,54.9
1993-05-15,60.5,,75.3,39.4
1993-05-16,59.5,,75.3,42.1
1993-05-17,58.6,,75.3,46.6
1993-05-18,57.7,,75.3,55.8
1993-05-19,55.9,,75.3,55.8
1993-05-20,54.7,,75.8,37.2
1993-05-21,53.7,,76.4,36.7
1993-05-22,52.6,,77.0,42.3
1993-05-23,52.1,,77.2,32.2
1993-05-24,50.5,,77.2,46.2
1993-05-25,48.4,,77.2,50.4
1993-05-26,47.1,,77.2,49.8
1993-05-27,45.4,,77.2,46.6
1993-05-28,44.3,,77.2,40.3
1993-05-29,43.3,,78.0,34.7
1993-05-30,42.3,,78.0,45.9
1993-05-31,41.1,,78.3,45.3
1993-06-01,39.4,,79.1,36.9
1993-06-02,38.2,,79.3,36.1
1993-06-03,37.5,,79.5,37.8
1993-06-04,36.9,,79.6,37.4
1993-06-05,35.9,,79.9,41.4
1993-06-06,33.4,,79.9,42.3
1993-06-07,32.4,,80.1,34.9
1993-06-08,31.2,,80.5,31.6
1993-06-09,30.4,,80.6,35.6
1993-06-10,29.5,,81.7,34.2
1993-06-11,29.0,,82.0,31.5
1993-06-12,28.7,,82.5,31.8
1993-06-13,28.1,,82.7,37.0
1993-06-14,26.7,,82.7,50.2
1993-06-15,25.4,,83.1,40.6
1993-06-16,23.9,,83.1,36.9
1993-06-17,22.9,,83.1,39.9
1993-06-18,20.8,,83.1,43.9
1993-06-19,18.9,,83.1,44.8
1993-06-20,16.6,,83.1,38.8
1993-06-21,14.9,,83.1,41.4
1993-06-22,14.4,,83.5,30.9
1993-06-23,15.3,,84.4,30.6
1993-06-24,15.3,,84.4,32.9
1993-06-25,14.4,,84.4,45.0
1993-06-26,13.1,,84.4,53.4
1993-06-27,11.2,,84.4,36.9
1993-06-28,10.3,,84.4,34.5
1993-06-29,9.4,,84.9,34.9
1993-06-30,8.5,,85.0,38.1
1993-07-01,7.4,,85.0,41.7
1993-07-02,6.4,,85.0,38.5
1993-07-03,5.5,,85.5,38.5
1993-07-04,4.5,,85.5,39.4
1993-07-05,3.3,,85.8,39.6
1993-07-06,2.1,,85.8,37.0
1993-07-07,0.9,,85.8,39.0
1993-07-08,0.0,,85.8,42.1
1993-07-09,0.0,,85.8,39.9
1993-07-10,0.0,,85.8,39.2
1993-07-11,0.0,,85.8,38.7
1993-07-12,0.0,,86.0,36.3
1993-07-13,0.0,,86.1,38.3
1993-07-14,0.0,,86.3,40.1
1993-07-15,0.0,,86.6,40.6
1993-07-16,0.0,,86.8,40.1
1993-07-17,0.0,,87.2,40.1
1993-07-18,0.0,,87.5,38.3
1993-07-19,0.0,,87.5,48.0
1993-07-20,0.0,,88.2,40.1
1993-07-21,0.0,,88.6,39.0
1993-07-22,0.0,,88.6,43.0
1993-07-23,0.0,,89.1,40.8
1993-07-24,0.0,,89.4,41.4
1993-07-25,0.0,,89.7,40.5
1993-07-26,0.0,,89.7,52.3
1993-07-27,0.0,,89.8,45.5
1993-07-28,0.0,,89.8,51.1
1993-07-29,0.0,,90.6,38.8
1993-07-30,0.0,,91.3,37.0
1993-07-31,0.0,,91.3,42.3
1993-08-01,0.0,,91.3,51.1
1993-08-02,0.0,,91.3,58.5
1993-08-03,0.0,,91.3,61.0
1993-08-04,0.0,,91.3,60.8
1993-08-05,0.0,,91.3,58.1
1993-08-06,0.0,,91.3,55.4
1993-08-07,0.0,,91.3,45.5
1993-08-08,0.0,,91.3,42.4
1993-08-09,0.0,,91.4,40.8
1993-08-10,0.0,,91.4,44.1
1993-08-11,0.0,,91.4,43.5
1993-08-12,0.0,,91.4,47.1
1993-08-13,0.0,,91.4,44.6
1993-08-14,0.0,,91.4,40.3
1993-08-15,0.0,,91.5,39.4
1993-08-16,0.0,,91.5,43.5
1993-08-17,0.0,,91.7,42.4
1993-08-18,0.0,,91.8,50.7
1993-08-19,0.0,,91.8,55.8
1993-08-20,0.0,,91.8,55.2
1993-08-21,0.0,,91.9,44.1
1993-08-22,0.0,,92.0,44.8
1993-08-23,0.0,,92.0,46.4
1993-08-24,0.0,,92.7,33.3
1993-08-25,0.0,,92.9,34.7
1993-08-26,0.0,,92.9,39.2
1993-08-27,0.0,,92.9,42.8
1993-08-28,0.0,,92.9,41.2
1993-08-29,0.0,,93.0,39.0
1993-08-30,0.0,,93.0,49.5
1993-08-31,0.0,,93.0,50.7
1993-09-01,0.0,,93.0,45.0
1993-09-02,0.0,,93.0,56.8
1993-09-03,0.0,,93.0,54.7
1993-09-04,0.0,,93.0,48.9
1993-09-05,0.0,,93.0,47.1
1993-09-06,0.0,,93.0,58.1
1993-09-07,0.0,,93.0,56.3
1993-09-08,0.0,,93.0,56.5
1993-09-09,0.0,,93.0,56.8
1993-09-10,0.0,,93.0,55.4
1993-09-11,0.0,,93.0,46.2
1993-09-12,0.0,,93.2,33.8
1993-09-13,0.0,,93.3,40.5
1993-09-14,0.0,,93.3,44.1
1993-09-15,0.0,,93.3,38.7
1993-09-16,0.0,,93.3,42.6
1993-09-17,0.0,,93.3,40.1
1993-09-18,0.0,,93.3,36.1
1993-09-19,0.0,,93.3,35.1
1993-09-20,0.0,,93.4,27.9
1993-09-21,0.0,,93.5,28.6
1993-09-22,0.0,,93.5,35.8
1993-09-23,0.0,,93.5,43.0
1993-09-24,0.0,,93.5,42.8
1993-09-25,0.0,,93.5,40.1
1993-09-26,0.0,,93.5,52.5
1993-09-27,0.0,,93.5,55.6
1993-09-28,0.0,,93.5,53.2
1993-09-29,0.0,,93.5,61.2
1993-09-30,0.0,,93.5,49.3
1993-10-01,0.0,,0.0,46.2
1993-10-02,0.0,,0.0,
1993-10-03,0.0,,0.1,57.7
1993-10-04,0.0,,0.1,51.8
1993-10-05,0.0,,0.1,51.4
1993-10-06,0.0,,0.1,41.5
1993-10-07,0.0,,0.5,35.1
1993-10-08,0.0,,0.9,36.1
1993-10-09,0.0,,0.9,44.1
1993-10-10,0.0,,0.9,42.6
1993-10-11,0.0,,0.9,43.5
1993-10-12,0.0,,0.9,40.8
1993-10-13,0.0,,0.9,
1993-10-14,0.0,,1.0,39.6
1993-10-15,0.0,,1.1,38.1
1993-10-16,0.0,,1.5,
1993-10-17,0.0,,1.8,33.4
1993-10-18,0.0,,1.8,34.3
1993-10-19,0.0,,1.8,34.9
1993-10-20,0.0,,1.8,
1993-10-21,0.0,,1.8,43.9
1993-10-22,0.0,,1.8,37.4
1993-10-23,0.0,,2.1,41.4
1993-10-24,0.0,,2.6,
1993-10-25,0.0,,3.0,
1993-10-26,0.0,,3.2,42.4
1993-10-27,0.0,,3.2,52.0
1993-10-28,0.0,,3.2,41.2
1993-10-29,0.0,,3.4,
1993-10-30,0.0,,3.5,43.0
1993-10-31,0.0,,3.5,39.9
1993-11-01,0.0,,3.5,29.7
1993-11-02,0.1,,3.7,35.6
1993-11-03,0.1,,3.9,34.2
1993-11-04,0.5,,5.0,27.3
1993-11-05,0.6,,5.0,28.9
1993-11-06,0.7,,5.1,29.7
1993-11-07,0.7,,5.1,26.1
1993-11-08,1.1,,5.2,27.7
1993-11-09,1.1,,5.2,35.4
1993-11-10,1.1,,5.2,35.2
1993-11-11,1.1,,5.2,35.2
1993-11-12,1.1,,5.2,26.2
1993-11-13,1.1,,5.2,24.3
1993-11-14,1.2,,5.3,23.9
1993-11-15,1.2,,5.3,29.7
1993-11-16,1.6,,5.7,25.0
1993-11-17,2.7,,6.3,25.5
1993-11-18,3.0,,6.6,21.0
1993-11-19,3.1,,6.7,20.8
1993-11-20,3.1,,6.7,
1993-11-21,3.1,,6.7,27.5
1993-11-22,3.4,,7.0,
1993-11-23,6.1,,8.7,8.6
1993-11-24,6.1,,8.7,8.8
1993-11-25,6.3,,8.9,22.8
1993-11-26,6.3,,8.9,
1993-11-27,6.3,,8.9,
1993-11-28,6.3,,8.9,
1993-11-29,6.7,,10.0,33.1
1993-11-30,6.9,,10.9,26.4
1993-12-01,8.9,,12.7,31.6
1993-12-02,11.6,,15.1,
1993-12-03,12.9,,16.3,34.7
1993-12-04,12.3,,16.7,31.6
1993-12-05,12.4,,17.2,19.2
1993-12-06,12.4,,17.2,
1993-12-07,12.4,,17.2,28.4
1993-12-08,13.5,,17.9,30.0
1993-12-09,15.1,,18.9,26.1
1993-12-10,16.1,,20.7,36.7
1993-12-11,16.7,,21.9,32.0
1993-12-12,17.2,,22.7,22.5
1993-12-13,17.3,,22.9,29.3
1993-12-14,17.3,,23.0,29.1
1993-12-15,17.3,,23.1,
1993-12-16,17.1,,23.1,24.3
1993-12-17,16.9,,23.2,23.5
1993-12-18,16.8,,23.2,22.8
1993-12-19,16.5,,23.2,27.7
1993-12-20,16.5,,23.2,27.9
1993-12-21,16.4,,23.2,
1993-12-22,16.2,,23.2,28.2
1993-12-23,16.0,,23.2,32.7
1993-12-24,15.9,,23.2,
1993-12-25,15.7,,23.2,38.3
1993-12-26,15.6,,23.2,34.9
1993-12-27,15.5,,23.2,28.9
1993-12-28,15.3,,23.2,29.7
1993-12-29,15.3,,23.2,33.8
1993-12-30,15.4,,23.2,36.7
1993-12-31,16.3,,23.7,29.7
1994-01-01,17.3,,24.2,29.7
1994-01-02,18.9,,25.1,29.1
1994-01-03,19.8,,26.8,31.6
1994-01-04,19.9,,27.5,
1994-01-05,20.4,,29.2,
1994-01-06,23.1,,31.5,23.5
1994-01-07,23.2,,31.5,23.5
1994-01-08,23.7,,31.9,28.6
1994-01-09,24.2,,32.3,30.2
1994-01-10,25.1,,33.0,
1994-01-11,26.0,,33.3,28.6
1994-01-12,26.4,,33.9,30.9
1994-01-13,26.8,,34.6,33.8
1994-01-14,26.8,,35.1,33.4
1994-01-15,26.8,,35.1,33.3
1994-01-16,26.9,,35.2,26.8
1994-01-17,27.3,,35.4,26.4
1994-01-18,27.3,,35.6,32.9
1994-01-19,27.4,,35.6,31.5
1994-01-20,27.4,,35.6,44.4
1994-01-21,27.4,,35.6,44.4
1994-01-22,27.6,,35.7,37.6
1994-01-23,28.3,,36.4,35.8
1994-01-24,28.8,,36.9,30.7
1994-01-25,29.0,,37.1,27.3
1994-01-26,29.0,,37.1,24.8
1994-01-27,29.1,,37.2,19.4
1994-01-28,29.1,,37.2,25.0
1994-01-29,29.1,,37.2,31.5
1994-01-30,29.1,,37.2,29.5
1994-01-31,29.1,,37.3,23.4
1994-02-01,29.1,,37.3,28.0
1994-02-02,29.1,,37.3,
1994-02-03,29.3,,37.4,25.0
1994-02-04,29.3,,37.4,24.8
1994-02-05,29.3,,37.4,28.6
1994-02-06,29.3,,37.4,25.0
1994-02-07,29.3,,37.4,21.7
1994-02-08,29.3,,37.4,4.6
1994-02-09,29.3,,37.4,18.9
1994-02-10,29.3,,37.4,20.3
1994-02-11,29.8,,37.5,19.9
1994-02-12,30.0,,37.6,21.9
1994-02-13,30.0,,37.6,25.0
1994-02-14,31.9,,39.5,21.0
1994-02-15,32.1,,39.8,26.6
1994-02-16,33.3,,41.0,31.5
1994-02-17,33.9,,41.6,33.4
1994-02-18,35.2,,42.9,20.5
1994-02-19,36.0,,43.7,19.8
1994-02-20,36.4,,44.1,24.1
1994-02-21,36.9,,44.6,24.3
1994-02-22,38.1,,45.8,20.3
1994-02-23,40.1,,47.8,26.4
1994-02-24,43.8,,51.5,19.0
1994-02-25,44.9,,52.6,30.0
1994-02-26,45.5,,53.2,31.5
1994-02-27,46.3,,54.8,29.1
1994-02-28,47.4,,55.1,32.5
1994-03-01,47.4,,55.6,38.8
1994-03-02,47.5,,55.6,40.5
1994-03-03,47.6,,56.1,35.1
1994-03-04,47.2,,57.4,33.1
1994-03-05,46.7,,57.5,21.6
1994-03-06,46.7,,57.8,19.0
1994-03-07,46.6,,57.8,27.3
1994-03-08,46.8,,57.9,29.1
1994-03-09,47.1,,58.4,37.2
1994-03-10,47.4,,58.5,31.6
1994-03-11,48.0,,58.8,27.3
1994-03-12,48.3,,58.9,32.4
1994-03-13,48.3,,58.9,46.6
1994-03-14,48.5,,58.9,33.4
1994-03-15,48.7,,58.9,42.8
1994-03-16,49.0,,59.1,30.9
1994-03-17,50.0,,59.7,25.9
1994-03-18,51.4,,60.5,29.8
1994-03-19,53.1,,61.4,18.9
1994-03-20,53.7,,61.6,21.7
1994-03-21,54.9,,61.7,22.5
1994-03-22,56.5,,63.3,17.8
1994-03-23,57.4,,64.2,17.6
1994-03-24,57.4,,64.2,22.5
1994-03-25,57.4,,64.2,25.9
1994-03-26,57.4,,64.2,35.2
1994-03-27,57.4,,64.2,39.7
1994-03-28,57.4,,64.2,42.6
1994-03-29,57.7,,64.4,43.5
1994-03-30,57.7,,64.4,42.1
1994-03-31,57.7,,64.4,34.2
1994-04-01,57.7,,64.5,32.0
1994-04-02,57.6,,64.5,32.0
1994-04-03,57.5,,64.7,27.1
1994-04-04,58.3,,65.6,24.3
1994-04-05,58.9,,66.2,25.2
1994-04-06,59.6,,66.9,29.3
1994-04-07,60.5,,67.4,24.4
1994-04-08,61.0,,67.5,29.5
1994-04-09,62.0,,67.8,27.7
1994-04-10,62.6,,69.1,30.2
1994-04-11,62.7,,69.3,30.2
1994-04-12,62.7,,69.4,38.3
1994-04-13,63.2,,69.9,25.2
1994-04-14,63.6,,70.1,23.2
1994-04-15,63.6,,70.1,
1994-04-16,63.6,,70.1,48.4
1994-04-17,63.6,,70.1,45.5
1994-04-18,63.6,,70.1,45.7
1994-04-19,63.3,,70.1,42.1
1994-04-20,62.9,,70.2,33.1
1994-04-21,61.6,,70.2,37.9
1994-04-22,61.5,,70.4,30.7
1994-04-23,61.4,,70.5,29.7
1994-04-24,61.1,,70.5,
1994-04-25,61.5,,70.8,23.9
1994-04-26,61.3,,70.8,33.6
1994-04-27,61.3,,70.8,32.0
1994-04-28,61.3,,70.9,30.9
1994-04-29,61.3,,70.9,39.2
1994-04-30,61.3,,71.1,30.0
1994-05-01,61.3,,71.4,27.3
1994-05-02,61.2,,71.4,31.1
1994-05-03,61.0,,71.6,26.4
1994-05-04,61.5,,72.1,36.5
1994-05-05,61.1,,72.7,37.6
1994-05-06,59.7,,72.7,45.0
1994-05-07,58.9,,72.7,48.7
1994-05-08,57.7,,72.7,44.6
1994-05-09,56.6,,72.7,43.9
1994-05-10,55.5,,72.7,41.4
1994-05-11,54.6,,72.8,49.3
1994-05-12,53.5,,72.8,37.8
1994-05-13,52.3,,72.8,29.3
1994-05-14,52.2,,72.8,30.2
1994-05-15,51.9,,72.8,34.7
1994-05-16,52.3,,73.3,31.3
1994-05-17,52.3,,73.5,32.5
1994-05-18,51.9,,73.6,31.8
1994-05-19,51.6,,73.9,37.2
1994-05-20,51.2,,74.3,36.7
1994-05-21,50.9,,74.4,35.1
1994-05-22,49.9,,74.5,36.5
1994-05-23,48.8,,74.5,42.3
1994-05-24,47.7,,74.5,46.0
1994-05-25,46.3,,74.5,48.2
1994-05-26,44.9,,74.6,35.4
1994-05-27,44.7,,74.6,31.6
1994-05-28,44.1,,74.6,30.6
1994-05-29,44.7,,75.8,34.3
1994-05-30,44.7,,75.8,30.9
1994-05-31,44.5,,75.8,45.1
1994-06-01,43.6,,75.9,33.3
1994-06-02,43.3,,75.9,32.5
1994-06-03,42.3,,75.9,39.6
1994-06-04,41.2,,76.0,37.6
1994-06-05,40.3,,76.2,32.4
1994-06-06,40.3,,76.4,34.0
1994-06-07,40.1,,76.9,31.1
1994-06-08,40.3,,77.2,34.0
1994-06-09,39.3,,77.2,37.6
1994-06-10,38.3,,77.2,40.8
1994-06-11,36.8,,77.2,44.8
1994-06-12,35.0,,77.2,44.6
1994-06-13,34.0,,77.4,39.9
1994-06-14,34.5,,78.6,29.8
1994-06-15,35.3,,79.3,31.1
1994-06-16,35.1,,79.4,34.3
1994-06-17,34.3,,79.5,33.8
1994-06-18,34.1,,80.0,35.8
1994-06-19,32.8,,80.0,32.5
1994-06-20,31.3,,80.0,49.8
1994-06-21,29.3,,80.0,45.1
1994-06-22,27.7,,80.0,50.5
1994-06-23,25.6,,80.0,45.5
1994-06-24,24.8,,80.2,36.5
1994-06-25,23.1,,80.2,38.5
1994-06-26,22.3,,80.2,35.1
1994-06-27,21.9,,80.2,36.3
1994-06-28,20.1,,80.2,46.6
1994-06-29,18.4,,80.2,44.4
1994-06-30,17.1,,80.2,41.2
1994-07-01,15.3,,80.2,42.3
1994-07-02,14.4,,80.8,35.2
1994-07-03,13.3,,81.0,36.7
1994-07-04,12.3,,81.0,38.5
1994-07-05,11.7,,81.0,34.5
1994-07-06,10.9,,81.0,39.7
1994-07-07,9.0,,81.0,48.7
1994-07-08,6.8,,81.0,49.8
1994-07-09,4.5,,81.0,44.8
1994-07-10,2.2,,81.0,41.9
1994-07-11,0.7,,81.0,45.9
1994-07-12,0.5,,81.0,46.9
1994-07-13,0.0,,81.0,49.1
1994-07-14,0.0,,81.0,46.9
1994-07-15,0.0,,81.0,46.9
1994-07-16,0.0,,81.0,56.7
1994-07-17,0.0,,81.0,53.8
1994-07-18,0.0,,81.0,46.6
1994-07-19,0.0,,81.0,47.1
1994-07-20,0.0,,81.0,64.2
1994-07-21,0.0,,81.0,63.3
1994-07-22,0.0,,81.1,63.7
1994-07-23,0.0,,81.1,60.6
1994-07-24,0.0,,81.1,60.6
1994-07-25,0.0,,81.1,50.7
1994-07-26,0.0,,81.1,46.2
1994-07-27,0.0,,81.1,51.4
1994-07-28,0.0,,81.1,52.3
1994-07-29,0.0,,81.1,47.8
1994-07-30,0.0,,81.1,45.5
1994-07-31,0.0,,81.1,42.6
1994-08-01,0.0,,81.1,49.5
1994-08-02,0.0,,81.1,51.6
1994-08-03,0.0,,81.1,56.1
1994-08-04,0.0,,81.1,47.8
1994-08-05,0.0,,81.1,47.8
1994-08-06,0.0,,81.1,40.8
1994-08-07,0.0,,81.1,45.7
1994-08-08,0.0,,81.1,43.3
1994-08-09,0.0,,81.3,41.4
1994-08-10,0.0,,81.3,49.8
1994-08-11,0.0,,81.3,52.3
1994-08-12,0.0,,81.3,50.2
1994-08-13,0.0,,81.3,53.1
1994-08-14,0.0,,81.3,52.0
1994-08-15,0.0,,81.3,43.3
1994-08-16,0.0,,81.4,44.2
1994-08-17,0.0,,81.4,44.6
1994-08-18,0.0,,81.4,46.0
1994-08-19,0.0,,81.4,44.8
1994-08-20,0.0,,81.4,44.6
1994-08-21,0.0,,81.4,42.3
1994-08-22,0.0,,81.4,42.3
1994-08-23,0.0,,81.5,43.7
1994-08-24,0.0,,81.5,42.1
1994-08-25,0.0,,81.5,41.9
1994-08-26,0.0,,81.5,42.6
1994-08-27,0.0,,81.5,51.1
1994-08-28,0.0,,81.5,55.6
1994-08-29,0.0,,81.5,43.9
1994-08-30,0.0,,81.5,40.5
1994-08-31,0.0,,81.5,53.1
1994-09-01,0.0,,81.5,45.0
1994-09-02,0.0,,81.5,40.8
1994-09-03,0.0,,81.6,42.6
1994-09-04,0.0,,83.5,40.3
1994-09-05,0.0,,84.2,48.7
1994-09-06,0.0,,84.3,54.5
1994-09-07,0.0,,84.3,46.0
1994-09-08,0.0,,84.3,48.7
1994-09-09,0.0,,84.3,36.7
1994-09-10,0.0,,84.3,37.8
1994-09-11,0.0,,84.3,38.1
1994-09-12,0.0,,84.3,36.7
1994-09-13,0.0,,84.3,39.6
1994-09-14,0.0,,84.3,44.8
1994-09-15,0.0,,85.3,45.9
1994-09-16,0.0,,85.7,52.5
1994-09-17,0.0,,85.8,55.9
1994-09-18,0.0,,85.8,53.1
1994-09-19,0.0,,85.8,55.4
1994-09-20,0.0,,85.8,51.4
1994-09-21,0.0,,85.8,56.8
1994-09-22,0.0,,85.8,59.5
1994-09-23,0.0,,85.8,59.7
1994-09-24,0.0,,85.8,62.6
1994-09-25,0.0,,85.8,59.0
1994-09-26,0.0,,85.8,50.0
1994-09-27,0.0,,85.8,53.1
1994-09-28,0.0,,85.8,59.4
1994-09-29,0.0,,85.8,48.4
1994-09-30,0.0,,86.1,43.9
